region,season,phase,lag,n_days,anom_mean
north_japan,AUG,1,0,35,2.383395910080307
north_japan,AUG,1,5,28,4.711852671547814
north_japan,AUG,1,10,19,2.905844712891619
north_japan,AUG,2,0,63,-0.278017361837534
north_japan,AUG,2,5,47,1.5074552502522134
north_japan,AUG,2,10,46,3.7041983395155813
north_japan,AUG,3,0,3,1.8301407361799937
north_japan,AUG,3,5,6,-0.5526145211622799
north_japan,AUG,3,10,13,1.1322387916641525
north_japan,AUG,4,0,5,3.856156255132244
north_japan,AUG,4,5,7,3.370972547088637
north_japan,AUG,4,10,9,0.8838804434531417
north_japan,AUG,5,0,17,0.8626044094408287
north_japan,AUG,5,5,18,1.046537462794932
north_japan,AUG,5,10,14,2.9465926519947856
north_japan,AUG,6,0,17,4.802460583227052
north_japan,AUG,6,5,19,5.278658133019696
north_japan,AUG,6,10,19,3.2336715859743133
north_japan,AUG,7,0,0,
north_japan,AUG,7,5,1,0.3167638594797026
north_japan,AUG,7,10,1,20.326375831211095
north_japan,AUG,8,0,14,4.319667627917951
north_japan,AUG,8,5,11,-2.879048010414071
north_japan,AUG,8,10,11,1.7829433605217995
east_japan,JJA,1,0,145,0.36588359876364834
east_japan,JJA,1,5,148,1.2053688168861774
east_japan,JJA,1,10,136,1.4314246140248608
east_japan,JJA,2,0,159,1.1923511144459855
east_japan,JJA,2,5,142,0.9448242399297583
east_japan,JJA,2,10,129,1.554832405905717
east_japan,JJA,3,0,37,0.4121523453805226
east_japan,JJA,3,5,35,0.6380008355728392
east_japan,JJA,3,10,35,-1.970435474345711
east_japan,JJA,4,0,36,0.8044191323922507
east_japan,JJA,4,5,36,-1.0584854069643066
east_japan,JJA,4,10,37,-0.4292636056334997
east_japan,JJA,5,0,29,-1.2890029609399087
east_japan,JJA,5,5,28,-2.180292163701206
east_japan,JJA,5,10,34,0.7737848913412885
east_japan,JJA,6,0,28,0.20595291510601327
east_japan,JJA,6,5,36,2.2800675705223217
east_japan,JJA,6,10,38,3.705786672383057
east_japan,JJA,7,0,19,-0.18849016437024477
east_japan,JJA,7,5,25,2.7161099995702553
east_japan,JJA,7,10,29,-2.214872336234646
east_japan,JJA,8,0,41,4.580267725851645
east_japan,JJA,8,5,44,1.3263927189083657
east_japan,JJA,8,10,47,-0.14640148889058127
east_japan,JJ,1,0,110,-0.4461182366454659
east_japan,JJ,1,5,120,0.1526516757150876
east_japan,JJ,1,10,117,1.5402737587434732
east_japan,JJ,2,0,96,1.2360075797915793
east_japan,JJ,2,5,95,0.7754234054977612
east_japan,JJ,2,10,83,1.5042680093402816
east_japan,JJ,3,0,34,0.4173557855261189
east_japan,JJ,3,5,29,1.1382347531638057
east_japan,JJ,3,10,22,-4.0230599401078315
east_japan,JJ,4,0,31,1.213406407234452
east_japan,JJ,4,5,29,-1.4459038860438134
east_japan,JJ,4,10,28,0.3819553267377243
east_japan,JJ,5,0,12,-2.9238154429525283
east_japan,JJ,5,5,10,-2.0225449612818096
east_japan,JJ,5,10,20,0.5669359972188712
east_japan,JJ,6,0,11,-2.1113338994934563
east_japan,JJ,6,5,17,0.42033798303531245
east_japan,JJ,6,10,19,4.091804503057026
east_japan,JJ,7,0,19,-0.18849016437024477
east_japan,JJ,7,5,24,2.9430421494738854
east_japan,JJ,7,10,28,-2.717272648504849
east_japan,JJ,8,0,27,5.906884032316203
east_japan,JJ,8,5,33,1.7839248030096702
east_japan,JJ,8,10,36,-1.1103540684429576
east_japan,AUG,1,0,35,2.9178893869925715
east_japan,AUG,1,5,28,5.717013697646587
east_japan,AUG,1,10,19,0.7611430950723101
east_japan,AUG,2,0,63,1.1258269563827086
east_japan,AUG,2,5,47,1.2872301858776154
east_japan,AUG,2,10,46,1.6460681586365427
east_japan,AUG,3,0,3,0.35317996185229333
east_japan,AUG,3,5,6,-1.7797964440819058
east_japan,AUG,3,10,13,1.503236710978072
east_japan,AUG,4,0,5,-1.7313019763588426
east_japan,AUG,4,5,7,0.5465340067651536
east_japan,AUG,4,10,9,-2.9530558321534306
east_japan,AUG,5,0,17,-0.13501769243485562
east_japan,AUG,5,5,18,-2.2679295011996654
east_japan,AUG,5,10,14,1.0692833317206887
east_japan,AUG,6,0,17,1.7053738142366708
east_japan,AUG,6,5,19,3.9440361508013537
east_japan,AUG,6,10,19,3.319768811061713
east_japan,AUG,7,0,0,
east_japan,AUG,7,5,1,-2.73026181795981
east_japan,AUG,7,10,1,11.852336232196123
east_japan,AUG,8,0,14,2.0217934533372706
east_japan,AUG,8,5,11,-0.046203508390183064
east_japan,AUG,8,10,11,3.0083524185404187
west_japan,JJA,1,0,145,0.6560139748657005
west_japan,JJA,1,5,148,-0.4815483323065594
west_japan,JJA,1,10,136,-0.35860181206905306
west_japan,JJA,2,0,159,1.216045807546274
west_japan,JJA,2,5,142,-0.5080977842466002
west_japan,JJA,2,10,129,0.4245220398354885
west_japan,JJA,3,0,37,-1.9597190764677885
west_japan,JJA,3,5,35,-0.7254148382717643
west_japan,JJA,3,10,35,-2.8599265495135913
west_japan,JJA,4,0,36,-0.37481262751548977
west_japan,JJA,4,5,36,0.8382072001726136
west_japan,JJA,4,10,37,-1.8804252251141205
west_japan,JJA,5,0,29,-0.6008573909220356
west_japan,JJA,5,5,28,-3.183191699296918
west_japan,JJA,5,10,34,3.817934065418562
west_japan,JJA,6,0,28,-3.303571142457062
west_japan,JJA,6,5,36,-0.45280972962236826
west_japan,JJA,6,10,38,2.968043638310713
west_japan,JJA,7,0,19,2.609449718036734
west_japan,JJA,7,5,25,4.660198990520915
west_japan,JJA,7,10,29,-1.9718339440460537
west_japan,JJA,8,0,41,4.383522504202467
west_japan,JJA,8,5,44,4.595130712468718
west_japan,JJA,8,10,47,0.9132138120146903
west_japan,JJ,1,0,110,-0.2688985911809357
west_japan,JJ,1,5,120,-1.4239682826041231
west_japan,JJ,1,10,117,-0.6308583399524795
west_japan,JJ,2,0,96,1.2627727699242683
west_japan,JJ,2,5,95,-0.7449871138850226
west_japan,JJ,2,10,83,1.4358751118249364
west_japan,JJ,3,0,34,-1.8631693617092746
west_japan,JJ,3,5,29,-0.09462048623825774
west_japan,JJ,3,10,22,-3.4911652908440285
west_japan,JJ,4,0,31,0.19818593552435354
west_japan,JJ,4,5,29,1.5783977438004222
west_japan,JJ,4,10,28,-1.678861507129815
west_japan,JJ,5,0,12,2.379020476912926
west_japan,JJ,5,5,10,-3.9748159983845843
west_japan,JJ,5,10,20,6.785237922011735
west_japan,JJ,6,0,11,-2.6781289690255954
west_japan,JJ,6,5,17,0.1635142513625414
west_japan,JJ,6,10,19,6.3502280784993745
west_japan,JJ,7,0,19,2.609449718036734
west_japan,JJ,7,5,24,5.029807094351579
west_japan,JJ,7,10,28,-2.0435579833027386
west_japan,JJ,8,0,27,8.571746808669031
west_japan,JJ,8,5,33,5.267558368272029
west_japan,JJ,8,10,36,-1.3051658375487927
west_japan,AUG,1,0,35,3.5628820103048717
west_japan,AUG,1,5,28,3.55739426418999
west_japan,AUG,1,10,19,1.3179252444579428
west_japan,AUG,2,0,63,1.1448428209295427
west_japan,AUG,2,5,47,-0.02927890072450653
west_japan,AUG,2,10,46,-1.4003106819487494
west_japan,AUG,3,0,3,-3.0539491607608884
west_japan,AUG,3,5,6,-3.774254279336883
west_japan,AUG,3,10,13,-1.7916763429412892
west_japan,AUG,4,0,5,-3.9274036909263863
west_japan,AUG,4,5,7,-2.228296439111454
west_japan,AUG,4,10,9,-2.507512342995574
west_japan,AUG,5,0,17,-2.7043005963290296
west_japan,AUG,5,5,18,-2.743400410055392
west_japan,AUG,5,10,14,-0.42107141625361905
west_japan,AUG,6,0,17,-3.7082689959435142
west_japan,AUG,6,5,19,-1.0042575100025988
west_japan,AUG,6,10,19,-0.4141408241425723
west_japan,AUG,7,0,0,
west_japan,AUG,7,5,1,-4.21039513924973
west_japan,AUG,7,10,1,0.03643930229506241
west_japan,AUG,8,0,14,-3.6937672955133585
west_japan,AUG,8,5,11,2.577847752552593
west_japan,AUG,8,10,11,8.173365318494609
okinawa,JJA,1,0,145,1.5703908454070605
okinawa,JJA,1,5,148,1.398100168684493
okinawa,JJA,1,10,136,-0.4564852757228157
okinawa,JJA,2,0,159,-0.8524291517407493
okinawa,JJA,2,5,142,-0.30944139076610333
okinawa,JJA,2,10,129,0.5909789941918112
okinawa,JJA,3,0,37,0.642560280378666
okinawa,JJA,3,5,35,-1.5979780115525426
okinawa,JJA,3,10,35,-2.1226071656754524
okinawa,JJA,4,0,36,1.3859388617664818
okinawa,JJA,4,5,36,1.5554802339410077
okinawa,JJA,4,10,37,-0.96470661698651
okinawa,JJA,5,0,29,2.3547376370306443
okinawa,JJA,5,5,28,4.100884764615347
okinawa,JJA,5,10,34,-1.7467312512924704
okinawa,JJA,6,0,28,3.607120067058781
okinawa,JJA,6,5,36,-1.892277699870666
okinawa,JJA,6,10,38,2.109076095194832
okinawa,JJA,7,0,19,0.13150917728385975
okinawa,JJA,7,5,25,1.5704633099109344
okinawa,JJA,7,10,29,-2.356138472576735
okinawa,JJA,8,0,41,1.3398086027376337
okinawa,JJA,8,5,44,3.336938999356815
okinawa,JJA,8,10,47,1.3809523993568904
okinawa,JJ,1,0,110,0.7436331484135882
okinawa,JJ,1,5,120,1.3438814608162817
okinawa,JJ,1,10,117,-0.33968929949589255
okinawa,JJ,2,0,96,0.30959247582720223
okinawa,JJ,2,5,95,0.26727246732441734
okinawa,JJ,2,10,83,1.3405106845034374
okinawa,JJ,3,0,34,-0.5346867372968039
okinawa,JJ,3,5,29,-2.109136337472111
okinawa,JJ,3,10,22,-2.1679052486764285
okinawa,JJ,4,0,31,1.684085598309191
okinawa,JJ,4,5,29,1.9243170390868634
okinawa,JJ,4,10,28,-2.270701544791125
okinawa,JJ,5,0,12,3.458321051059858
okinawa,JJ,5,5,10,7.004805418310837
okinawa,JJ,5,10,20,-0.881366269888499
okinawa,JJ,6,0,11,13.41642473916514
okinawa,JJ,6,5,17,-0.9228972871399318
okinawa,JJ,6,10,19,2.9335231046964796
okinawa,JJ,7,0,19,0.13150917728385975
okinawa,JJ,7,5,24,0.7468545670802746
okinawa,JJ,7,10,28,-2.455918107651077
okinawa,JJ,8,0,27,2.012906502487086
okinawa,JJ,8,5,33,-0.22568115094441377
okinawa,JJ,8,10,36,0.4986505884845505
okinawa,AUG,1,0,35,4.1687721902271075
okinawa,AUG,1,5,28,1.6304661260887285
okinawa,AUG,1,10,19,-1.1757026144163507
okinawa,AUG,2,0,63,-2.6231287708601236
okinawa,AUG,2,5,47,-1.475139616927806
